time,seconds_elapsed,z,y,x
1772044379208419300,0.07741943359375,0.00019169040024280548,-0.0026382538489997387,0.000044336775317788124
1772044379218405000,0.087405029296875,0.00013070367276668549,-0.00026085006538778543,-0.00043503218330442905
1772044379228391400,0.097391357421875,0.0012364480644464493,0.0018459765706211329,0.0006491406820714474
1772044379238376400,0.10737646484375,0.0009283199906349182,-0.0005785652319900692,0.0008142564911395311
1772044379248362200,0.1173623046875,0.0006715916097164154,-0.0007820306927897036,0.0007862932980060577
1772044379258348300,0.127348388671875,-0.0006990879774093628,0.00044765634811483324,-0.0007379518356174231
1772044379268334300,0.137334228515625,0.0011639250442385674,-0.0009895204566419125,-0.00035610771737992764
1772044379278320400,0.1473203125,0.0013641947880387306,-0.0006094873533584177,0.00011686980724334717
1772044379288306200,0.15730615234375,0.002127828076481819,-0.0014768438413739204,0.0017189884092658758
1772044379298291200,0.167291259765625,-0.0005646273493766785,-0.00007655384251847863,0.0006340164691209793
1772044379308277200,0.17727734375,0.0023909835144877434,0.0010698611149564385,0.0005312412977218628
1772044379318263300,0.18726318359375,0.0022881850600242615,0.0007020785706117749,0.0015333887422457337
1772044379328249300,0.197249267578125,-0.00014616549015045166,0.0016595001798123121,-0.00029784906655550003
1772044379338235400,0.2072353515625,0.0005071079358458519,-0.0013858245220035315,0.0020183022134006023
1772044379348221200,0.21722119140625,0.0002271793782711029,-0.0004431658308021724,0.001698897103779018
1772044379358206200,0.227206298828125,0.0022759493440389633,-0.0016775410622358322,0.00013562152162194252
1772044379368192500,0.237192626953125,0.00004260800778865814,0.0010653338395059109,0.0011988957412540913
1772044379378178300,0.24717822265625,-0.00037684012204408646,0.0017660114681348205,0.0008817133493721485
1772044379388164400,0.257164306640625,0.003456367179751396,-0.000652188784442842,0.0018200317863374949
1772044379398150100,0.267150146484375,-0.000522661954164505,0.0005070852348580956,0.0004165458958595991
1772044379408136400,0.277136474609375,0.0008322354406118393,0.0010807800572365522,0.0007717246189713478
1772044379418121200,0.287121337890625,0.0010317061096429825,-0.000583162996917963,0.0008135363459587097
1772044379428107300,0.297107177734375,0.0005700886249542236,0.00005560921272262931,-0.00008085439912974834
1772044379438093300,0.30709326171875,-0.0006094248965382576,-0.0009007318876683712,-0.0003716715145856142
1772044379448079400,0.317079345703125,0.0006480570882558823,0.0003812933573499322,0.001523425686173141
1772044379458065200,0.327065185546875,-0.001147446222603321,-0.0020216768607497215,-0.000027599278837442398
1772044379468051500,0.337051513671875,-0.0005916934460401535,0.0013226153096184134,0.0030338221695274115
1772044379478036500,0.347036376953125,-0.0010694647207856178,-0.001745612476952374,0.0017405911348760128
1772044379488022300,0.357022216796875,0.001941414549946785,-0.0005856592324562371,0.000571361742913723
1772044379498008300,0.36700830078125,-0.0006144214421510696,0.0010343416361138225,0.0016113261226564646
1772044379507994400,0.376994384765625,-0.000014326535165309906,-0.0010114695178344846,-0.0017211816739290953
1772044379517980400,0.38698046875,-0.0017280708998441696,-0.00045513518853113055,-0.00004259147681295872
1772044379527966200,0.39696630859375,-0.0005456842482089996,0.00001871146378107369,0.0010497586335986853
1772044379537952500,0.406952392578125,-0.0013813842087984085,-0.003207974601536989,-0.00004826253280043602
1772044379547937300,0.416937255859375,-0.0009022755548357964,-0.0026446254923939705,-0.0009346327278763056
1772044379557923300,0.42692333984375,-0.002565152943134308,-0.00036469323094934225,-0.0005476751830428839
1772044379567909000,0.4369091796875,-0.0007151858881115913,-0.0014934747014194727,-0.00019699148833751678
1772044379577895400,0.4468955078125,0.0002789720892906189,0.0008160185534507036,0.0019401952158659697
1772044379587881200,0.456881103515625,0.0003306223079562187,-0.000056881457567214966,0.0011344635859131813
1772044379597867300,0.4668671875,-0.001401497982442379,-0.00007126253331080079,0.00036853854544460773
1772044379607852300,0.476852294921875,-0.0017482256516814232,-0.0011930702021345496,-0.00013201055116951466
1772044379617838300,0.48683837890625,-0.00040173158049583435,-0.00019837950821965933,0.00011619622819125652
1772044379627824400,0.496824462890625,-0.0006860177963972092,0.002646633656695485,0.0024861274287104607
1772044379637810200,0.50681005859375,-0.0005850847810506821,0.0019614023622125387,0.0001566605642437935
1772044379647796500,0.51679638671875,0.0009521832689642906,0.0008613707614131272,0.0015855471137911081
1772044379657782300,0.5267822265625,-0.0026840968057513237,-0.0005562298465520144,0.0005285385996103287
1772044379667767300,0.536767333984375,-0.0007122857496142387,-0.00009115139255300164,0.001308774808421731
1772044379677753000,0.546753173828125,-0.0007897838950157166,-0.001368669793009758,-0.0010087080299854279
1772044379687739400,0.556739501953125,0.0007559852674603462,-0.000020732637494802475,-0.0003427134361118078
1772044379697725200,0.56672509765625,-0.001314888708293438,0.0017646505730226636,0.0014911394100636244
1772044379707711200,0.576711181640625,0.00018516462296247482,-0.0013366355560719967,0.001017402159050107
1772044379717697300,0.586697265625,0.0006866380572319031,0.0014178717974573374,0.0025183595716953278
1772044379727683300,0.596683349609375,-0.00092278141528368,0.0004813930718228221,0.0001577960792928934
1772044379737668400,0.60666845703125,0.0013550203293561935,-0.0018715098267421126,-0.002117076190188527
1772044379747654100,0.616654052734375,-0.000239519402384758,0.00021797121735289693,0.0007381381001323462
