time,seconds_elapsed,z,y,x
1772094420886466800,0.113466796875,0.7452665783941745,0.2882880956895649,-0.22251942796139046
1772094420896415700,0.123415771484375,0.8255687801212072,0.3372245605550706,-0.17028328222967684
1772094420906365700,0.13336572265625,0.8145926280766725,0.2815247390344739,-0.07849414765806868
1772094420916316000,0.14331591796875,0.7237731239885091,0.2777143869660795,-0.021507756925653664
1772094420926264800,0.153264892578125,0.5998533143311738,0.3409726610422134,-0.010715674477443099
1772094420936214800,0.16321484375,0.6632008741259574,0.41335064564123747,0.013466315759299323
1772094420946163700,0.173163818359375,0.847106073668599,0.4446269506536424,0.042028320311708375
1772094420956114000,0.183114013671875,1.0643635077148674,0.4416458890162408,0.13595910655451007
1772094420966062800,0.193062744140625,1.2375994292050598,0.36112346866726874,0.2538999970658682
1772094420976012800,0.2030126953125,1.391414026388526,0.24742709299102425,0.33443785244598984
1772094420985962800,0.212962646484375,1.5637942078322171,0.2485771398089826,0.3854073940416798
1772094420995911700,0.22291162109375,1.6265812111347913,0.2890745698921382,0.32775545207262036
1772094421005861600,0.232861572265625,1.5918582727998494,0.2885147440522909,0.18961659945938736
1772094421015810800,0.242810791015625,1.5650503453731537,0.2936427545905113,0.029695547760138285
1772094421025760800,0.2527607421875,1.6086223605960606,0.3264613936740905,-0.06746794592672958
1772094421035710700,0.262710693359375,1.7503548903197048,0.3730101596854627,-0.1555318128975108
1772094421045660000,0.272659912109375,1.8608289429485796,0.35766324521079657,-0.22367827914031221
1772094421055609600,0.282609619140625,1.7992817105740309,0.2617814892970025,-0.18296030164165422
1772094421065558800,0.292558837890625,1.6108125641167164,0.21444449551738798,-0.03280671118376777
1772094421075508500,0.302508544921875,1.3789736470103262,0.19403459856472907,0.09318428785759024
1772094421085458000,0.3124580078125,1.058862572211027,0.13127755200900137,0.2512889560509473
1772094421095404000,0.322404052734375,0.7546124988883733,0.14238858247958122,0.3841838070634752
1772094421105354000,0.33235400390625,0.44790918719470496,0.21096995127461848,0.3688928970923647
1772094421115303000,0.342302978515625,0.4736410098224878,0.32990145112536845,0.2510981096539646
1772094421125252900,0.3522529296875,0.8547808460801839,0.40854397601187226,0.25745250191567465
1772094421135202000,0.3622021484375,1.365561207729578,0.3663872344143688,0.291543809549883
1772094421145152000,0.372152099609375,2.065183056280017,0.30584231095016,0.36759986160714175
1772094421155102000,0.38210205078125,2.7976977051287886,0.21158713332489132,0.4653041202403605
1772094421165051000,0.39205078125,3.2423645494014024,0.05117562209442258,0.5868745172273367
1772094421175001000,0.4020009765625,3.394237949389219,-0.07779021890610456,0.6273176598399877
1772094421184950000,0.411949951171875,3.538617194229364,-0.24701544345021245,0.5507936614774167
1772094421194900000,0.42189990234375,3.5110499728679656,-0.47918519994616504,0.5291181285031139
1772094421204850000,0.431849853515625,3.1487200510203834,-0.6996711675848811,0.5761607424460351
1772094421214799000,0.441799072265625,2.470692779162526,-0.9176143188729882,0.7292043552570044
1772094421224749000,0.4517490234375,1.483362242245674,-0.9493188592348247,0.9309683790300041
1772094421234698000,0.461697998046875,0.2842886507898569,-0.8332849074564874,0.9493772383585571
1772094421244648000,0.47164794921875,-1.007164533677697,-0.6832191414125264,0.772030374418199
1772094421254597000,0.48159716796875,-2.1076690298318863,-0.4049501162383705,0.3723748574566096
1772094421264547000,0.491547119140625,-2.99941445569396,-0.012048567049019038,-0.2732242724725976
1772094421274497000,0.5014970703125,-3.8511248082876204,0.08578874337933957,-0.9344694459535181
1772094421284446000,0.511446044921875,-3.901172741526365,-0.11971768179237842,-1.376773798878491
1772094421294396200,0.521396240234375,-3.5138702909857034,-0.32790392063260076,-1.2737196671172977
1772094421304345000,0.531344970703125,-3.093953857088089,-0.3334825244825333,-0.7192671178061515
1772094421314295000,0.541294921875,-2.371153962045908,-0.4688522411759942,-0.4327052248546853
1772094421324245000,0.551244873046875,-1.8381933327704667,-0.7346040954086929,-0.44612617623545225
1772094421334194200,0.561194091796875,-2.1267548385739325,-1.07687768298164,-0.5497411567497998
1772094421344144100,0.57114404296875,-2.9787971996009346,-1.3074981642089782,-0.6951378350041806
