time,seconds_elapsed,z,y,x
1772094394584456000,0.0734560546875,0.06910485774278641,-0.04033922031521797,0.38871392607688904
1772094394594404900,0.08340478515625,0.12518250942230225,-0.10074610263109207,0.3227524757385254
1772094394604355000,0.09335498046875,0.1897573322057724,-0.15580560266971588,0.2510814964771271
1772094394614304000,0.103303955078125,0.21340912580490112,-0.17092543840408325,0.17797932028770447
1772094394624254000,0.11325390625,0.1902066320180893,-0.16155679523944855,0.12518347799777985
1772094394634204000,0.123203857421875,0.12907376885414124,-0.150224506855011,0.08514046669006348
1772094394644152800,0.13315283203125,0.06348666548728943,-0.13542434573173523,0.06424278020858765
1772094394654103000,0.14310302734375,0.011462349444627762,-0.09763328731060028,0.03869880735874176
1772094394664053000,0.153052978515625,-0.011209719814360142,-0.07049063593149185,-0.0017212149687111378
1772094394674002000,0.163001953125,0.0034059742465615273,-0.0803118422627449,-0.07914756238460541
1772094394683952000,0.1729521484375,0.037725456058979034,-0.11304769665002823,-0.16948586702346802
1772094394693902000,0.182902099609375,0.07040616869926453,-0.1547544002532959,-0.25339460372924805
1772094394703851000,0.19285107421875,0.09356707334518433,-0.17966024577617645,-0.31629711389541626
1772094394713801000,0.202801025390625,0.09811628609895706,-0.2011442333459854,-0.34230634570121765
1772094394723751200,0.212751220703125,0.08942783623933792,-0.19903641939163208,-0.34368476271629333
1772094394733700000,0.2227001953125,0.08057469129562378,-0.16541534662246704,-0.32847437262535095
1772094394743650000,0.232650146484375,0.07899081707000732,-0.12252675741910934,-0.29626160860061646
1772094394753600000,0.24260009765625,0.08174612373113632,-0.0918886810541153,-0.2544907331466675
1772094394763549200,0.252549072265625,0.07738516479730606,-0.04840773716568947,-0.2037498503923416
1772094394773499100,0.2624990234375,0.06220380589365959,-0.015279343351721764,-0.1515526920557022
1772094394783448800,0.27244873046875,0.04171766713261604,0.01018285658210516,-0.0966922715306282
1772094394793398000,0.28239794921875,0.02010371908545494,0.036175042390823364,-0.05146220326423645
1772094394803348000,0.292347900390625,0.003811455797404051,0.0039022627752274275,-0.018556544557213783
1772094394813297200,0.302297119140625,-0.004110649228096008,-0.05617518723011017,0.017709316685795784
1772094394823246800,0.312246826171875,-0.039784934371709824,-0.0688508152961731,0.030574709177017212
1772094394833197000,0.322197021484375,-0.08045034110546112,-0.06622733920812607,0.022281359881162643
1772094394843146000,0.33214599609375,-0.10444828867912292,-0.04164097458124161,0.002873533172532916
1772094394853096000,0.342095947265625,-0.118228018283844,0.020340371876955032,-0.021925289183855057
1772094394863046000,0.3520458984375,-0.12613964080810547,0.1102202758193016,-0.054247159510850906
1772094394872994800,0.361994873046875,-0.12916472554206848,0.1789708435535431,-0.06460472196340561
1772094394882945000,0.371945068359375,-0.11433036625385284,0.2614482641220093,-0.0489712730050087
1772094394892895000,0.38189501953125,-0.07051364332437515,0.360773503780365,0.006072273477911949
1772094394902844000,0.391843994140625,-0.028324052691459656,0.494407594203949,0.06830481439828873
1772094394912794000,0.401794189453125,-0.04658801108598709,0.6148373484611511,0.09249003976583481
1772094394922744000,0.411744140625,-0.10158874094486237,0.6284521222114563,0.09430146217346191
1772094394932693000,0.42169287109375,-0.14243283867835999,0.5443734526634216,0.07818588614463806
1772094394942643000,0.431642822265625,-0.20426687598228455,0.4575130343437195,0.010836463421583176
1772094394952593200,0.44159326171875,-0.2963795065879822,0.3743888735771179,-0.13127699494361877
1772094394962542000,0.4515419921875,-0.3859029710292816,0.2048114538192749,-0.2897891402244568
1772094394972492000,0.461491943359375,-0.4563118815422058,-0.06679501384496689,-0.4479351043701172
1772094394982441000,0.47144091796875,-0.46906352043151855,-0.4412156939506531,-0.5838744640350342
1772094394992391200,0.48139111328125,-0.42471441626548767,-0.8148212432861328,-0.6276850700378418
1772094395002341000,0.491341064453125,-0.351047158241272,-1.087559461593628,-0.5281677842140198
1772094395012290000,0.5012900390625,-0.2502981722354889,-1.219403862953186,-0.28115400671958923
1772094395022240000,0.511239990234375,-0.1405486911535263,-1.2276440858840942,0.08926013112068176
