time,seconds_elapsed,z,y,x
1772045481231034600,0.04003466796875,-0.1819051057100296,-0.30731773376464844,0.21866653859615326
1772045481241019400,0.050019287109375,-0.2094886153936386,-0.4137653410434723,0.13362492620944977
1772045481251005400,0.06000537109375,-0.23609493672847748,-0.4925727844238281,0.0592992901802063
1772045481260991200,0.0699912109375,-0.24876387417316437,-0.5368364453315735,0.008939974941313267
1772045481270976500,0.0799765625,-0.2402723878622055,-0.5333846807479858,-0.011569294147193432
1772045481280962600,0.089962646484375,-0.21581318974494934,-0.4895497262477875,-0.005958163179457188
1772045481290948400,0.0999482421875,-0.1778615415096283,-0.4343418478965759,0.007474555633962154
1772045481300933400,0.109933349609375,-0.1364399492740631,-0.39978423714637756,0.011062929406762123
1772045481310919400,0.11991943359375,-0.0951809212565422,-0.37310388684272766,-0.019016675651073456
1772045481320905500,0.129905517578125,-0.06432710587978363,-0.28379061818122864,-0.09737585484981537
1772045481330890500,0.139890380859375,-0.034877337515354156,-0.13562698662281036,-0.23275364935398102
1772045481340876300,0.149876220703125,0.02162579819560051,0.0264522023499012,-0.38795146346092224
1772045481350862600,0.159862548828125,0.11170482635498047,0.1701212227344513,-0.5330095291137695
1772045481360847400,0.169847412109375,0.22065219283103943,0.2632814347743988,-0.6322084665298462
1772045481370833400,0.17983349609375,0.3025380074977875,0.31209877133369446,-0.714047908782959
1772045481380819200,0.189819091796875,0.3248610198497772,0.31631171703338623,-0.7826595902442932
1772045481390804500,0.199804443359375,0.31997254490852356,0.29576942324638367,-0.8187781572341919
1772045481400790500,0.20979052734375,0.29078808426856995,0.28440406918525696,-0.8136931657791138
1772045481410776300,0.2197763671875,0.2549765706062317,0.2881082594394684,-0.7551766037940979
1772045481420761300,0.22976123046875,0.1838063895702362,0.28782445192337036,-0.6512832641601562
1772045481430747400,0.239747314453125,0.07381730526685715,0.3035426735877991,-0.5076528787612915
1772045481440733400,0.2497333984375,0.009108496829867363,0.2863340973854065,-0.3563898205757141
1772045481450718500,0.259718505859375,0.06142682582139969,0.24751214683055878,-0.21907539665699005
1772045481460704300,0.269704345703125,0.15040941536426544,0.20961157977581024,-0.08674478530883789
1772045481470690600,0.279690673828125,0.18229836225509644,0.1787756383419037,0.021517504006624222
1772045481480675600,0.289675537109375,0.21394117176532745,0.07241211086511612,0.09286916255950928
1772045481490661400,0.299661376953125,0.2517913579940796,-0.07511661946773529,0.1960810422897339
1772045481500647400,0.3096474609375,0.31117671728134155,-0.1467031091451645,0.3492957651615143
1772045481510632400,0.319632568359375,0.34652698040008545,-0.14613479375839233,0.49537840485572815
1772045481520618500,0.329618408203125,0.38489940762519836,-0.17480933666229248,0.5208005905151367
1772045481530604300,0.339604248046875,0.4422367215156555,-0.329059898853302,0.41879695653915405
1772045481540589300,0.34958935546875,0.4894108176231384,-0.46950745582580566,0.32954639196395874
1772045481550575600,0.35957568359375,0.487651526927948,-0.32444053888320923,0.2907150983810425
1772045481560561400,0.3695615234375,0.41903701424598694,-0.0935525968670845,0.30600598454475403
1772045481570546400,0.37954638671875,0.29349613189697266,-0.15334190428256989,0.4000549912452698
1772045481580532500,0.389532470703125,0.22266291081905365,-0.3147042393684387,0.4403661787509918
1772045481590518500,0.3995185546875,0.18254132568836212,-0.3014107942581177,0.40083208680152893
1772045481600503600,0.409503662109375,0.26060187816619873,-0.14136795699596405,0.3479364216327667
1772045481610489300,0.4194892578125,0.42537325620651245,0.09051107615232468,0.29857951402664185
1772045481620475600,0.4294755859375,0.6527900099754333,0.22047309577465057,0.3097286522388458
1772045481630460400,0.43946044921875,0.8880456686019897,0.11231733858585358,0.3389086425304413
1772045481640446500,0.449446533203125,1.1310756206512451,0.005925134755671024,0.28582000732421875
1772045481650432300,0.459432373046875,1.2952382564544678,0.026427481323480606,0.1279350370168686
1772045481660417500,0.46941748046875,1.2585523128509521,0.07521481812000275,-0.07041061669588089
1772045481670403600,0.479403564453125,1.1101138591766357,0.06942270696163177,-0.24950046837329865
1772045481680389400,0.489389404296875,0.7579222917556763,0.13669836521148682,-0.27953267097473145
1772045481690374400,0.49937451171875,0.3929498493671417,-0.15521390736103058,-0.23652583360671997
1772045481700360400,0.5093603515625,0.137831911444664,-0.5552718639373779,-0.13439896702766418
1772045481710346500,0.519346435546875,0.03374838829040527,-0.833597719669342,-0.06747853010892868
1772045481720331500,0.52933154296875,0.020251519978046417,-0.9017457365989685,-0.1082872748374939
1772045481730317300,0.5393173828125,0.01593106985092163,-0.6619719862937927,-0.258279949426651
1772045481740303600,0.5493037109375,-0.049034375697374344,-0.28437551856040955,-0.4762490689754486
1772045481750288400,0.559288330078125,-0.2160595804452896,0.07116290181875229,-0.6926082372665405
1772045481760274400,0.5692744140625,-0.4612081050872803,0.25170254707336426,-0.8385225534439087
1772045481770260200,0.57926025390625,-0.6917526125907898,0.2728951871395111,-0.8191267848014832
1772045481780245500,0.58924560546875,-0.8243348598480225,0.12551140785217285,-0.6388644576072693
1772045481790231600,0.5992314453125,-0.8388229608535767,-0.14146862924098969,-0.3512665033340454
1772045481800217300,0.60921728515625,-0.8569827675819397,-0.4658626616001129,-0.161313995718956
1772045481810202400,0.619202392578125,-0.8376075029373169,-0.7876353859901428,-0.10775329917669296
1772045481820188400,0.6291884765625,-0.7172801494598389,-0.8202125430107117,-0.05352757126092911
1772045481830174500,0.639174560546875,-0.652645468711853,-0.7479847073554993,-0.04937517270445824
1772045481840159500,0.649159423828125,-0.5994614958763123,-0.5455214977264404,-0.07673905789852142
1772045481850145300,0.659145263671875,-0.5506172776222229,-0.3062516748905182,-0.09356784075498581
1772045481860131600,0.669131591796875,-0.5286527276039124,-0.10226228088140488,-0.11831822991371155
1772045481870116400,0.679116455078125,-0.4998634457588196,0.05988800525665283,-0.14108586311340332
1772045481880102400,0.689102294921875,-0.4532090127468109,0.15874360501766205,-0.14773549139499664
1772045481890088200,0.699088134765625,-0.4075709581375122,0.17892104387283325,-0.11958187073469162
1772045481900073500,0.709073486328125,-0.37977591156959534,0.1606467217206955,-0.055351849645376205
1772045481910059500,0.7190595703125,-0.35609933733940125,0.11421503871679306,0.03951234370470047
1772045481920045300,0.72904541015625,-0.3325733542442322,0.06628313660621643,0.14293184876441956
1772045481930030300,0.7390302734375,-0.29764997959136963,0.07269176840782166,0.26241856813430786
1772045481940016400,0.749016357421875,-0.31040269136428833,0.15187503397464752,0.3789145052433014
1772045481950002400,0.75900244140625,-0.3508409261703491,0.24710968136787415,0.48605453968048096
1772045481959987500,0.768987548828125,-0.3889257609844208,0.34769266843795776,0.5809535980224609
1772045481969973200,0.77897314453125,-0.38765010237693787,0.4698353409767151,0.6829150915145874
1772045481979959600,0.78895947265625,-0.32091325521469116,0.6000139713287354,0.7671579718589783
1772045481989945300,0.7989453125,-0.2410202920436859,0.7321454286575317,0.8596130609512329
1772045481999930400,0.808930419921875,-0.19916358590126038,0.8204496502876282,0.9453413486480713
1772045482009916400,0.81891650390625,-0.2230987548828125,0.9022569060325623,1.0547595024108887
1772045482019902200,0.828902099609375,-0.2583969831466675,1.0148977041244507,1.1597840785980225
1772045482029887200,0.83888720703125,-0.2857644259929657,1.1099506616592407,1.199940800666809
1772045482039873000,0.848873046875,-0.2682972848415375,1.0805182456970215,1.1772634983062744
